division,season,team_id,team_name,games,wins,losses,win_pct,avg_points_for,avg_points_against,avg_margin,avg_num_ot,fg_pct,fg3_pct,ft_pct,efg_pct,opp_efg_pct,ft_rate,fg3_rate,turnover_rate,assist_rate,ast_to_ratio,orb_per_game,drb_per_game,orb_pct,drb_pct,stl_per_game,blk_per_game,pf_per_game,avg_possessions,off_rating,def_rating,net_rating,last10_win_pct,last10_avg_margin,last10_avg_points_for,last10_avg_points_against,last5_win_pct,last5_avg_margin,opp_avg_win_pct,opp_avg_margin,elo_rating,massey_mean_rank,massey_median_rank,massey_best_rank,massey_worst_rank,massey_rank_std,massey_system_count
W,2010,3113,Arizona St,30,17,13,0.5666666666666667,62.56666666666667,59.733333333333334,2.8333333333333335,0.03333333333333333,0.4166161309884779,0.2912280701754386,0.6862745098039216,0.4417828987265009,0.44430459408432976,0.3711340206185567,0.17283201940570042,0.30391809329190733,0.5778748180494906,0.6809605488850772,14.4,22.766666666666666,0.4056338028169014,0.665692007797271,9.066666666666666,4.2,18.566666666666666,69.84208333333332,89.77854307169848,85.34044503708643,4.438098034612054,0.4,-1.4,59.0,60.4,0.2,-7.2,0.5614431736811233,3.19432280625347,1534.8662631423663,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3114,Ark Little Rock,32,26,6,0.8125,66.84375,52.40625,14.4375,0.03125,0.44854155200880574,0.3181818181818182,0.6977152899824253,0.47936158503026965,0.4256198347107438,0.3131535498073748,0.19372592184920198,0.18961380698088381,0.6049079754601226,1.2576530612244898,11.53125,23.15625,0.335149863760218,0.7077363896848138,9.0625,2.3125,16.71875,65.8828125,101.36119700039094,79.62112309938398,21.740073901006966,0.9,15.2,67.1,51.9,0.8,16.8,0.4683546678021876,-1.8586159741809682,1652.4631491856335,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3115,Ark Pine Bluff,30,8,22,0.26666666666666666,63.36666666666667,73.1,-9.733333333333333,0.03333333333333333,0.3749287749287749,0.25933609958506226,0.6715328467153284,0.41054131054131054,0.4554122265844083,0.3903133903133903,0.27464387464387463,0.330188679245283,0.5349544072948328,0.5184094256259205,14.933333333333334,23.5,0.3696369636963696,0.5836092715231788,10.066666666666666,3.0,23.266666666666666,77.15583333333333,82.24541668920016,94.60844055695165,-12.363023867751494,0.4,0.2,64.1,63.9,0.4,2.0,0.479041802333469,-1.1361124379369651,1409.4518041759286,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3116,Arkansas,30,12,18,0.4,64.93333333333334,67.36666666666666,-2.433333333333333,0.1,0.4011049723756906,0.3037037037037037,0.6902286902286903,0.44640883977900553,0.44357026587086273,0.26574585635359116,0.2983425414364641,0.27205635028986364,0.522038567493113,0.6890909090909091,13.1,24.966666666666665,0.33879310344827585,0.62106135986733,9.3,4.333333333333333,17.433333333333334,73.03624999999998,88.7279518099728,92.42237161018888,-3.6944198002160817,0.3,-6.0,61.0,67.0,0.2,-8.4,0.5881891601940267,4.544883158816835,1464.582139943683,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3117,Arkansas St,30,12,18,0.4,65.03333333333333,69.13333333333334,-4.1,0.13333333333333333,0.3783494105037513,0.29971181556195964,0.6541353383458647,0.4062165058949625,0.4470145239376009,0.35637727759914256,0.18595927116827438,0.26035393310479016,0.4915014164305949,0.6174377224199288,15.966666666666667,24.9,0.3667687595712098,0.6194029850746269,9.433333333333334,4.0,17.233333333333334,75.46583333333334,86.14161929466306,91.64521723760812,-5.503597942945063,0.4,-1.9,66.4,68.3,0.4,-1.4,0.4958208194289952,-0.29897329704963194,1449.7161933335408,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3119,Army,24,8,16,0.3333333333333333,52.291666666666664,58.75,-6.458333333333333,0.08333333333333333,0.35797665369649806,0.2733990147783251,0.6726726726726727,0.4011673151750973,0.4204718417047184,0.25914396887159535,0.3159533073929961,0.28850452665698,0.5152173913043478,0.5738498789346247,12.208333333333334,23.541666666666668,0.3310734463276836,0.625,6.458333333333333,3.125,16.416666666666668,65.40833333333333,80.28531674316696,89.44288500880157,-9.157568265634609,0.2,-8.3,48.6,56.9,0.0,-8.8,0.41139619402121413,-3.7985749139458242,1417.2149637877644,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3120,Auburn,31,15,16,0.4838709677419355,61.83870967741935,62.16129032258065,-0.3225806451612903,0.0967741935483871,0.41818181818181815,0.3201058201058201,0.588021778584392,0.4525568181818182,0.4490358126721763,0.3130681818181818,0.21477272727272728,0.2621801402289207,0.5679347826086957,0.7961904761904762,15.483870967741936,24.29032258064516,0.4199475065616798,0.6496980155306299,5.967741935483871,5.129032258064516,14.774193548387096,66.76451612903226,92.75544641885108,92.97164292520534,-0.21619650635426524,0.4,-0.6,59.1,59.7,0.6,4.8,0.5955705894078279,5.510380211294534,1505.2999534849387,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3122,Austin Peay,32,15,17,0.46875,66.1875,71.78125,-5.59375,0.09375,0.387216059165346,0.2697768762677485,0.6865079365079365,0.4223454833597464,0.4752400202122284,0.3993660855784469,0.26043317485472794,0.2628457432468863,0.4433833560709413,0.5555555555555556,14.53125,26.25,0.36186770428015563,0.6730769230769231,7.25,2.90625,17.40625,73.867578125,89.28797268243329,97.51955591878323,-8.231583236349934,0.7,1.6,70.6,69.0,0.8,4.0,0.5070080519636015,0.16424891813765735,1499.5470396877429,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3123,Ball St,31,14,17,0.45161290322580644,67.06451612903226,67.35483870967742,-0.2903225806451613,0.03225806451612903,0.4194798007747648,0.3309982486865149,0.7164750957854407,0.4717764250138351,0.45081967213114754,0.2888765910348644,0.31599335915882676,0.28870514759314175,0.5633245382585752,0.7261904761904762,13.161290322580646,25.322580645161292,0.3639607493309545,0.6569037656903766,7.67741935483871,3.032258064516129,18.580645161290324,72.02741935483871,93.0222152620864,93.60080690350779,-0.578591641421383,0.5,2.1,66.3,64.2,0.6,1.6,0.49739344509945355,-0.1196676018552476,1481.5017944349604,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3124,Baylor,32,23,9,0.71875,72.09375,56.84375,15.25,0.03125,0.4631170271769273,0.2851985559566787,0.7265625,0.48502495840266224,0.3814870259481038,0.4259567387687188,0.1536328341652801,0.2522280141247688,0.562874251497006,0.8703703703703703,12.1875,31.0625,0.35878564857405704,0.71,6.96875,7.25,14.125,72.17578125,99.53404090085425,79.03712876664711,20.496912134207136,0.6,2.2,63.4,61.2,0.6,3.6,0.594413435129877,4.506209711620808,1616.6495885197119,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3125,Belmont,29,14,15,0.4827586206896552,64.6896551724138,66.24137931034483,-1.5517241379310345,0.06896551724137931,0.3619489559164733,0.3125,0.7037037037037037,0.4228538283062645,0.4353248259860789,0.34454756380510443,0.38979118329466356,0.21708909215457145,0.5913461538461539,0.8561484918793504,12.310344827586206,27.20689655172414,0.3015202702702703,0.6807592752372735,6.0,3.586206896551724,17.75862068965517,71.65603448275863,90.185803908372,92.53817621272701,-2.352372304355015,0.4,-2.5,62.6,65.1,0.4,0.8,0.45153631749197704,-2.2953986904706096,1471.7495579925128,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3126,Bethune-Cookman,28,13,15,0.4642857142857143,60.464285714285715,67.53571428571429,-7.071428571428571,0.03571428571428571,0.36798991808443604,0.3241106719367589,0.6514705882352941,0.39382482671707625,0.45601436265709155,0.428481411468179,0.15942028985507245,0.292651892694306,0.523972602739726,0.5543478260869565,13.25,25.464285714285715,0.32948490230905864,0.6614100185528757,8.178571428571429,2.607142857142857,17.964285714285715,74.33303571428571,80.9660449545672,91.27989766611155,-10.313852711544357,0.5,0.4,62.3,61.9,0.4,-2.6,0.44733274542050167,-1.6929213227079905,1483.5292711761751,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3127,Binghamton,30,11,19,0.36666666666666664,61.46666666666667,63.833333333333336,-2.3666666666666667,0.06666666666666667,0.3814139110604333,0.36177474402730375,0.6349892008639308,0.4418472063854048,0.4619377162629758,0.26396807297605474,0.33409350057012543,0.2395643912306152,0.5171898355754858,0.7377398720682303,13.733333333333333,23.933333333333334,0.34826711749788675,0.644524236983842,7.666666666666667,2.533333333333333,15.9,67.67291666666667,90.79606583207159,94.36054103328487,-3.564475201213284,0.4,-3.9,60.5,64.4,0.4,-3.2,0.497088219375483,-0.45270635973222184,1444.0250545957892,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3129,Boise St,30,18,12,0.6,70.16666666666667,68.0,2.1666666666666665,0.06666666666666667,0.399468085106383,0.29245283018867924,0.6989079563182528,0.4406914893617021,0.44329896907216493,0.34095744680851064,0.28191489361702127,0.237275906088694,0.47270306258322237,0.6920077972709552,14.733333333333333,26.766666666666666,0.36498761354252685,0.6647350993377483,9.333333333333334,4.0,18.2,75.16666666666667,93.32845631186336,90.48469189740632,2.8437644144570413,0.5,0.0,67.3,67.3,0.4,-2.2,0.4602306887759242,-1.7514981089030033,1534.5019432620475,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3130,Boston College,32,17,15,0.53125,69.0,65.40625,3.59375,0.03125,0.44122383252818037,0.3315696649029982,0.7673469387755102,0.49168008588298445,0.43451143451143454,0.26301663982823403,0.30434782608695654,0.27759068603867987,0.5875912408759124,0.8370883882149047,13.3125,24.75,0.395910780669145,0.649712879409352,6.0,3.25,16.21875,70.37890625,98.27528652498053,92.71317829457364,5.562108230406892,0.5,1.0,64.9,63.9,0.6,3.8,0.605707922882822,4.850840230890765,1544.192638869319,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3131,Boston Univ,30,16,14,0.5333333333333333,64.83333333333333,64.76666666666667,0.06666666666666667,0.03333333333333333,0.3710128707330722,0.3372681281618887,0.6768982229402262,0.42697257974258535,0.4193905817174515,0.3463905987688864,0.331841074426413,0.22142801647113666,0.583710407239819,0.8486842105263158,11.333333333333334,27.066666666666666,0.275750202757502,0.6672144617912901,7.8,3.2333333333333334,16.6,73.55750000000002,88.5288059990214,87.66369265822213,0.8651133407992688,0.6,1.0,61.8,60.8,0.4,-3.2,0.505481165674436,-0.19315697852868777,1526.3588660043915,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3132,Bowling Green,33,27,6,0.8181818181818182,73.72727272727273,60.121212121212125,13.606060606060606,0.0,0.42782969885773625,0.38396624472573837,0.7585185185185185,0.4987019730010384,0.43264110756123536,0.35046728971962615,0.3691588785046729,0.2321187584345479,0.5898058252427184,0.9418604651162791,12.909090909090908,24.727272727272727,0.35798319327731093,0.6677577741407529,8.363636363636363,3.393939393939394,16.151515151515152,70.93674242424242,104.1245385973359,84.59832850076754,19.526210096568363,0.9,13.8,73.1,59.3,1.0,18.6,0.48767078786443235,-0.20919191083252356,1664.0638168679354,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3133,Bradley,29,16,13,0.5517241379310345,62.93103448275862,63.51724137931034,-0.5862068965517241,0.0,0.42200124300807956,0.31893004115226337,0.5920303605313093,0.4701678060907396,0.4214582098399526,0.32753262896208823,0.30205096333126163,0.33896831949936984,0.6023564064801178,0.655448717948718,14.137931034482758,27.0,0.3934740882917466,0.6726804123711341,8.03448275862069,5.103448275862069,19.137931034482758,71.4323275862069,88.02286182822279,88.99625558642349,-0.9733937582007002,0.6,-2.3,61.1,63.4,0.4,-8.4,0.4657889125118039,-0.8970283301460664,1531.16217048733,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3135,Brown,28,8,20,0.2857142857142857,53.32142857142857,64.28571428571429,-10.964285714285714,0.07142857142857142,0.3243408951563458,0.23580786026200873,0.697228144989339,0.35744941753525444,0.4436752674638137,0.2875536480686695,0.28080931943592885,0.2841032786171463,0.4896030245746692,0.49616858237547895,14.142857142857142,23.214285714285715,0.33875106928999144,0.6091846298031866,9.607142857142858,2.6785714285714284,18.642857142857142,70.91339285714285,75.41261001881527,90.38980603854121,-14.977196019725938,0.3,-6.1,52.5,58.6,0.2,-11.2,0.49121433406700765,-0.7342087401235463,1400.7123718685698,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3136,Bryant,29,13,16,0.4482758620689655,63.58620689655172,65.34482758620689,-1.7586206896551724,0.034482758620689655,0.3755274261603376,0.3404669260700389,0.6833602584814217,0.4282700421940928,0.43557007125890734,0.3731163351416516,0.30982519590114527,0.3070375279595725,0.6340288924558587,0.6661045531197302,14.758620689655173,26.655172413793103,0.37314734088927637,0.681657848324515,6.689655172413793,3.3793103448275863,17.93103448275862,72.96810344827585,87.06223958640714,89.63519186424644,-2.572952277839292,0.6,3.9,69.4,65.5,0.4,2.8,0.4541747796638288,-2.1974991125263457,1480.1005054467264,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3137,Bucknell,19,3,16,0.15789473684210525,52.63157894736842,62.0,-9.368421052631579,0.0,0.4,0.29292929292929293,0.6190476190476191,0.4305263157894737,0.44753946146703805,0.3094736842105263,0.20842105263157895,0.395604802846131,0.5868421052631579,0.522248243559719,12.31578947368421,24.94736842105263,0.375,0.6657303370786517,6.631578947368421,3.8947368421052633,17.31578947368421,67.45197368421053,77.9635910030016,91.99351828351652,-14.029927280514926,0.2,-7.6,52.2,59.8,0.0,-8.6,0.46571351113093395,-1.8874560491883836,1390.8895484747868,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3138,Buffalo,30,7,23,0.23333333333333334,62.63333333333333,67.93333333333334,-5.3,0.1,0.4010632014176019,0.32238193018480493,0.6778398510242085,0.44743059657412876,0.4547945205479452,0.31718842291789723,0.2876550502067336,0.32499170675070493,0.5817378497790869,0.6299840510366826,14.8,24.8,0.39572192513368987,0.6375321336760925,8.033333333333333,4.333333333333333,16.033333333333335,71.24666666666666,88.17146275940547,95.06816406022229,-6.896701300816815,0.2,-8.6,57.9,66.5,0.0,-11.4,0.4921247563822159,-0.5215175677170122,1379.9188467753231,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3139,Butler,32,23,9,0.71875,67.78125,59.46875,8.3125,0.09375,0.43659621802002224,0.3081180811808118,0.7081967213114754,0.48303670745272526,0.43567090005521814,0.339265850945495,0.3014460511679644,0.2516453735965931,0.5707006369426751,0.8615384615384616,11.71875,24.65625,0.3342245989304813,0.6686440677966101,9.375,2.71875,15.8125,69.765625,97.14477662075916,85.25030798521671,11.894468635542452,0.8,8.0,64.1,56.1,0.8,10.0,0.4621271557135625,-0.9337563166376864,1606.6177236091175,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3140,BYU,29,20,9,0.6896551724137931,65.13793103448276,57.310344827586206,7.827586206896552,0.06896551724137931,0.425417661097852,0.3552397868561279,0.6591478696741855,0.4850835322195704,0.41908850726552177,0.23806682577565633,0.33591885441527447,0.2678822182375942,0.6746143057503506,0.969758064516129,12.96551724137931,24.79310344827586,0.3622350674373796,0.6815165876777252,9.275862068965518,3.3793103448275863,17.96551724137931,68.21249999999999,95.13856536684251,84.33123604627562,10.807329320566893,0.6,-0.4,58.9,59.3,0.4,-8.4,0.46821995222042206,-1.3306246229009546,1590.4271978089648,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3141,C Michigan,29,12,17,0.41379310344827586,72.20689655172414,74.58620689655173,-2.3793103448275863,0.06896551724137931,0.4026121521862578,0.3159420289855073,0.7471451876019576,0.4645088018171493,0.4957865168539326,0.3480976717773992,0.39182282793867124,0.2688701544279861,0.5500705218617772,0.7142857142857143,13.068965517241379,22.06896551724138,0.3368888888888889,0.5834092980856882,11.620689655172415,1.6896551724137931,18.482758620689655,76.23836206896553,94.35939031396802,98.1998955803237,-3.8405052663556773,0.4,-1.0,70.7,71.7,0.2,-6.0,0.5017125630901473,-0.24649418490971364,1468.8123397918678,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3142,Cal Poly,29,18,11,0.6206896551724138,71.75862068965517,66.82758620689656,4.931034482758621,0.034482758620689655,0.4487550665894615,0.3883720930232558,0.6654478976234004,0.49710480602200346,0.4484536082474227,0.3167342211928199,0.24898668210770122,0.2571556350626118,0.6851612903225807,1.0494071146245059,13.241379310344827,27.17241379310345,0.3609022556390977,0.6735042735042736,7.724137931034483,2.0,18.379310344827587,72.72370689655173,98.68054485317654,91.88535666026598,6.795188192910558,0.5,6.3,73.9,67.6,0.4,2.2,0.4212612411792056,-2.9585401695593574,1529.9990006005485,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3143,California,31,18,13,0.5806451612903226,65.41935483870968,61.225806451612904,4.193548387096774,0.0967741935483871,0.3941798941798942,0.26105263157894737,0.6571428571428571,0.42698412698412697,0.4303833145434047,0.3333333333333333,0.25132275132275134,0.22978959025470655,0.4590604026845638,0.6867469879518072,17.193548387096776,24.032258064516128,0.42776886035313,0.6540825285338016,7.903225806451613,3.4516129032258065,16.322580645161292,69.30766129032257,94.13949170244865,88.57466195326263,5.564829749186018,0.6,-0.3,57.4,57.7,0.4,-5.2,0.5713351986530018,3.4705065305034064,1557.6091165601058,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3144,Campbell,29,13,16,0.4482758620689655,64.65517241379311,67.75862068965517,-3.103448275862069,0.0,0.4041420118343195,0.30392156862745096,0.6581196581196581,0.4408284023668639,0.4575581395348837,0.34615384615384615,0.24142011834319527,0.3081031118414296,0.5900439238653001,0.6716666666666666,14.689655172413794,25.689655172413794,0.3776595744680851,0.6467013888888888,8.96551724137931,2.413793103448276,18.689655172413794,73.60129310344827,87.54012255617158,92.3836389280677,-4.843516371896115,0.3,-7.5,58.9,66.4,0.0,-10.0,0.42646460082308346,-3.439028848259411,1440.955455692832,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3145,Canisius,31,12,19,0.3870967741935484,55.516129032258064,58.064516129032256,-2.5483870967741935,0.16129032258064516,0.3500576701268743,0.331306990881459,0.7100737100737101,0.4129181084198385,0.4343617664851785,0.23471741637831603,0.37946943483275664,0.26815397160599663,0.5996705107084019,0.7095516569200779,11.483870967741936,22.838709677419356,0.30427350427350425,0.6471663619744058,8.225806451612904,2.064516129032258,17.774193548387096,67.23467741935482,82.56869730008516,86.3630366203265,-3.7943393202413347,0.3,-1.4,58.5,59.9,0.4,-1.6,0.46676774835077967,-1.078571422962144,1439.368857252464,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3146,Cent Arkansas,25,17,8,0.68,72.72,68.24,4.48,0.0,0.3895663956639566,0.2988505747126437,0.7474452554744525,0.4424119241192412,0.4325153374233129,0.4640921409214092,0.35365853658536583,0.2514909418251378,0.4991304347826087,0.6420581655480985,14.88,27.76,0.37386934673366834,0.6443825441039925,7.96,3.16,17.28,74.7645,96.8889481047232,91.62929344469211,5.259654660031089,0.7,3.9,73.8,69.9,0.6,-0.2,0.3570216358794489,-5.870981175464496,1554.6906358288943,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3147,Centenary,29,2,27,0.06896551724137931,47.758620689655174,74.3103448275862,-26.551724137931036,0.0,0.3401015228426396,0.3039647577092511,0.6702819956616052,0.39013778100072516,0.5,0.3343002175489485,0.3292240754169688,0.47666009204470744,0.5991471215351812,0.3726790450928382,10.96551724137931,20.724137931034484,0.31736526946107785,0.5696682464454976,6.482758620689655,3.2758620689655173,18.482758620689655,70.17801724137931,68.09326564977447,105.82660151742088,-37.73333586764642,0.1,-23.2,52.3,75.5,0.2,-18.8,0.43682532376483507,-1.992885220436906,1288.4188441468682,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3148,Central Conn,30,12,18,0.4,59.766666666666666,60.8,-1.0333333333333334,0.03333333333333333,0.38415366146458585,0.29338842975206614,0.6745454545454546,0.4267707082833133,0.42528735632183906,0.33013205282112845,0.290516206482593,0.30765199161425577,0.603125,0.6575809199318569,13.9,25.933333333333334,0.3703374777975133,0.6672384219554031,7.6,4.733333333333333,16.966666666666665,69.71374999999999,85.49290737871021,87.4578953046522,-1.9649879259419833,0.4,-2.0,59.0,61.0,0.6,2.8,0.4372896030863217,-3.040796247496238,1460.4413473996397,0.0,0.0,0.0,0.0,0.0,0.0
W,2010,3149,Charleston So,27,14,13,0.5185185185185185,64.74074074074075,64.70370370370371,0.037037037037037035,0.037037037037037035,0.37218287186091437,0.3152909336941813,0.6943907156673114,0.4471989697359948,0.45958948043617703,0.3329040566645203,0.47585318737926596,0.2763299784327822,0.5121107266435986,0.6016260162601627,12.74074074074074,23.925925925925927,0.3236124176857949,0.6396039603960396,8.481481481481481,1.7407407407407407,17.37037037037037,72.05277777777779,89.79874908493122,89.85354438029599,-0.05479529536476946,0.6,0.1,63.3,63.2,0.4,-2.2,0.45086948821757045,-3.031202242783012,1506.0829484184806,0.0,0.0,0.0,0.0,0.0,0.0
